,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers
52,Bundesliga,So. 28.07.2019,1,Alex Pastoor,4-4-1-1,3551,SC Rheindorf Altach,,,413,LASK,b6bb3e2fe81cb2a977fbe7669384ce4cd4a0cdd6f2cc75ecdd9635fdbfe7775b,2:0,2019/20,17:00,5333
53,Bundesliga,Sa. 03.08.2019,2,,,2446,WSG Tirol,Alex Pastoor,4-4-2 doppel 6,3551,SC Rheindorf Altach,9f89d3f0f248db4f40691b02f3de2f6027249da73977d798bb496ad665e1bd6a,3:2,2019/20,17:00,4038
54,Bundesliga,Sa. 10.08.2019,3,Alex Pastoor,4-4-1-1,3551,SC Rheindorf Altach,,,170,SK Rapid Wien,5279a3e6c023c67b36ffb21d02b927be902d3695573eea3f1820cccc7b4fe3ec,2:1,2019/20,17:00,12800
55,Bundesliga,So. 18.08.2019,4,,,4467,TSV Hartberg,,,3551,SC Rheindorf Altach,4c81de8ce5073d9651bb2f3707ce8eca3ab4b42ecc61becf7b24a786faed8943,-:-,2019/20,17:00,0
56,Bundesliga,Sa. 24.08.2019,5,,,3551,SC Rheindorf Altach,,,4441,Wolfsberger AC,3c9092b7c7594972b7ed20f44007f990577fd78d9610a69491f054a9697bacb2,-:-,2019/20,17:00,0
57,Bundesliga,So. 01.09.2019,6,,,122,SK Sturm Graz,,,3551,SC Rheindorf Altach,ad9b4ba6b9a6c55809abbb989b8356d505a3f85d2502dade569584a47b3cb2b9,-:-,2019/20,17:00,0
58,Bundesliga,Sa. 14.09.2019,7,,,2662,SKN St. Pölten,,,3551,SC Rheindorf Altach,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
59,Bundesliga,Sa. 21.09.2019,8,,,3551,SC Rheindorf Altach,,,14,FK Austria Wien,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
60,Bundesliga,Sa. 28.09.2019,9,,,856,SV Mattersburg,,,3551,SC Rheindorf Altach,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
61,Bundesliga,Sa. 05.10.2019,10,,,3551,SC Rheindorf Altach,,,409,Red Bull Salzburg,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
62,Bundesliga,Sa. 19.10.2019,11,,,503,FC Admira Wacker Mödling,,,3551,SC Rheindorf Altach,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
63,Bundesliga,Sa. 26.10.2019,12,,,413,LASK,,,3551,SC Rheindorf Altach,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
64,Bundesliga,Sa. 02.11.2019,13,,,3551,SC Rheindorf Altach,,,2446,WSG Tirol,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
65,Bundesliga,Sa. 09.11.2019,14,,,170,SK Rapid Wien,,,3551,SC Rheindorf Altach,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
66,Bundesliga,Sa. 23.11.2019,15,,,3551,SC Rheindorf Altach,,,4467,TSV Hartberg,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
67,Bundesliga,Sa. 30.11.2019,16,,,4441,Wolfsberger AC,,,3551,SC Rheindorf Altach,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
68,Bundesliga,Sa. 07.12.2019,17,,,3551,SC Rheindorf Altach,,,122,SK Sturm Graz,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
69,Bundesliga,Sa. 14.12.2019,18,,,3551,SC Rheindorf Altach,,,2662,SKN St. Pölten,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
70,Bundesliga,Sa. 15.02.2020,19,,,14,FK Austria Wien,,,3551,SC Rheindorf Altach,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
71,Bundesliga,Sa. 22.02.2020,20,,,3551,SC Rheindorf Altach,,,856,SV Mattersburg,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
72,Bundesliga,Sa. 29.02.2020,21,,,409,Red Bull Salzburg,,,3551,SC Rheindorf Altach,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
73,Bundesliga,Sa. 07.03.2020,22,,,3551,SC Rheindorf Altach,,,503,FC Admira Wacker Mödling,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
74,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Alex Pastoor,?,3551,SC Rheindorf Altach,,,2235,FC Kufstein,c57840f1bb512c1805d965724e49e327cfcd6028865de92c1ecedfef62a4cc6e,1:6,2019/20,18:30,450
75,ÖFB-Cup,Di. 24.09.2019,2.Runde,,,3551,SC Rheindorf Altach,,,23158,WSC Hertha Wels,4149159aae902ba7b0d007842b51e7a45d065da636f2d9a337ba2d7e8ab29ecf,-:-,2019/20,-,0
76,DFB-Pokal,Sa. 10.08.2019,1.Runde,Alfred Schreuder,3-4-1-2,533,TSG 1899 Hoffenheim,,,1557,Würzburger Kickers,172e9256d7fc872af69a3a42369fcd6ced39f717a0b15b1d5332019ac64f88bf,7:8  n.E.,2019/20,18:30,13090
77,Europa League Qualifikation,Do. 08.08.2019,3.Runde Hinspiele,,,429,Apollon Limassol,Christian Ilzer,4-4-2 Raute,14,FK Austria Wien,cb17df6261b5b28c97569f07c0e5253a69d5dc29dc9ee302c588f94dd3e86667,1:2,2019/20,20:30,0
78,Europa League Qualifikation,Do. 15.08.2019,3.Runde Rückspiele,Christian Ilzer,3-4-3,14,FK Austria Wien,,,429,Apollon Limassol,ef3406c14a6828fd327c2b4b959ca412f107b42d4a472db32ab99c41da8d4a1c,3:1,2019/20,19:00,4000
79,Bundesliga,Sa. 27.07.2019,1,Christian Ilzer,4-3-1-2,14,FK Austria Wien,,,2446,WSG Tirol,1ba0672eb12341c737068e73b27d392c75e173dd4ac807efda072e9b507046db,3:1,2019/20,17:00,4600
80,Bundesliga,Sa. 03.08.2019,2,,,413,LASK,Christian Ilzer,4-3-1-2,14,FK Austria Wien,7140e0dd9bad11d478831fe7028661c282ecce27d968d9b800aae5f422e38f3f,0:3,2019/20,17:00,9350
81,Bundesliga,So. 11.08.2019,3,Christian Ilzer,4-3-3 offensiv,14,FK Austria Wien,,,856,SV Mattersburg,f086406e28bb0d4c8c9819e2f29cd613533b40bf577b8291d4e16b73a6862f8f,1:5,2019/20,17:00,4100
82,Bundesliga,So. 18.08.2019,4,,,503,FC Admira Wacker Mödling,,,14,FK Austria Wien,4c81de8ce5073d9651bb2f3707ce8eca3ab4b42ecc61becf7b24a786faed8943,-:-,2019/20,17:00,0
83,Bundesliga,So. 25.08.2019,5,,,14,FK Austria Wien,,,4467,TSV Hartberg,dd43bbd355a7ce9b163b1eef486a4ab1074b7c12329815c2888960cd90073965,-:-,2019/20,17:00,0
84,Bundesliga,So. 01.09.2019,6,,,170,SK Rapid Wien,,,14,FK Austria Wien,ad9b4ba6b9a6c55809abbb989b8356d505a3f85d2502dade569584a47b3cb2b9,-:-,2019/20,17:00,0
85,Bundesliga,Sa. 14.09.2019,7,,,14,FK Austria Wien,,,4441,Wolfsberger AC,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
86,Bundesliga,Sa. 21.09.2019,8,,,3551,SC Rheindorf Altach,,,14,FK Austria Wien,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
87,Bundesliga,Sa. 28.09.2019,9,,,14,FK Austria Wien,,,409,Red Bull Salzburg,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
88,Bundesliga,Sa. 05.10.2019,10,,,122,SK Sturm Graz,,,14,FK Austria Wien,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
89,Bundesliga,Sa. 19.10.2019,11,,,14,FK Austria Wien,,,2662,SKN St. Pölten,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
90,Bundesliga,Sa. 26.10.2019,12,,,2446,WSG Tirol,,,14,FK Austria Wien,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
91,Bundesliga,Sa. 02.11.2019,13,,,14,FK Austria Wien,,,413,LASK,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
92,Bundesliga,Sa. 09.11.2019,14,,,856,SV Mattersburg,,,14,FK Austria Wien,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
93,Bundesliga,Sa. 23.11.2019,15,,,14,FK Austria Wien,,,503,FC Admira Wacker Mödling,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
94,Bundesliga,Sa. 30.11.2019,16,,,4467,TSV Hartberg,,,14,FK Austria Wien,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
95,Bundesliga,Sa. 07.12.2019,17,,,14,FK Austria Wien,,,170,SK Rapid Wien,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
96,Bundesliga,Sa. 14.12.2019,18,,,4441,Wolfsberger AC,,,14,FK Austria Wien,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
97,Bundesliga,Sa. 15.02.2020,19,,,14,FK Austria Wien,,,3551,SC Rheindorf Altach,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
98,Bundesliga,Sa. 22.02.2020,20,,,409,Red Bull Salzburg,,,14,FK Austria Wien,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
99,Bundesliga,Sa. 29.02.2020,21,,,14,FK Austria Wien,,,122,SK Sturm Graz,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
100,Bundesliga,Sa. 07.03.2020,22,,,2662,SKN St. Pölten,,,14,FK Austria Wien,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
101,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Christian Ilzer,4-4-2 Raute,14,FK Austria Wien,,,18572,ASKÖ Köttmannsdorf,10e85ed234406f8f4980b43a62f6a43bcdcd7cdaf2278bb1167755ba4710adfa,0:9,2019/20,17:30,1540
102,ÖFB-Cup,Mi. 25.09.2019,2.Runde,,,14,FK Austria Wien,,,2446,WSG Tirol,f8ec9874258e19d1111f461d5643afe0b48e147f6fdf57f1a798bee0101cc6d5,-:-,2019/20,18:30,0
103,Bundesliga,Sa. 27.07.2019,1,,,4441,Wolfsberger AC,Reiner Geyer,3-5-2 flach,503,FC Admira Wacker Mödling,55dff0c682dbb47d46a135ee2553622ae712138eb01ab853c703f9c0ac4ef0d9,0:3,2019/20,17:00,1900
104,Bundesliga,Sa. 03.08.2019,2,Reiner Geyer,3-4-1-2,503,FC Admira Wacker Mödling,,,4467,TSV Hartberg,9064e4c16c29f9bc65fc7080790b6959b719a1e12bd9bdb8a15608046fc3f100,4:1,2019/20,17:00,2624
105,Bundesliga,Sa. 10.08.2019,3,,,413,LASK,Reiner Geyer,3-4-1-2,503,FC Admira Wacker Mödling,f9c39d5186f23fd9faf9f37de392664aec29ca9cc9e943196d8a5d19dd391ff7,0:1,2019/20,17:00,2037
106,Bundesliga,So. 18.08.2019,4,,,503,FC Admira Wacker Mödling,,,14,FK Austria Wien,4c81de8ce5073d9651bb2f3707ce8eca3ab4b42ecc61becf7b24a786faed8943,-:-,2019/20,17:00,0
107,Bundesliga,So. 25.08.2019,5,,,503,FC Admira Wacker Mödling,,,409,Red Bull Salzburg,dd43bbd355a7ce9b163b1eef486a4ab1074b7c12329815c2888960cd90073965,-:-,2019/20,17:00,0
108,Bundesliga,Sa. 31.08.2019,6,,,856,SV Mattersburg,,,503,FC Admira Wacker Mödling,8b8335b1f6ea664a6913f6379931daff3fadbe7c8bd6bbe2c85b7bf9857e42ef,-:-,2019/20,17:00,0
109,Bundesliga,Sa. 14.09.2019,7,,,503,FC Admira Wacker Mödling,,,170,SK Rapid Wien,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
110,Bundesliga,Sa. 21.09.2019,8,,,2662,SKN St. Pölten,,,503,FC Admira Wacker Mödling,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
111,Bundesliga,Sa. 28.09.2019,9,,,503,FC Admira Wacker Mödling,,,122,SK Sturm Graz,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
112,Bundesliga,Sa. 05.10.2019,10,,,2446,WSG Tirol,,,503,FC Admira Wacker Mödling,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
113,Bundesliga,Sa. 19.10.2019,11,,,503,FC Admira Wacker Mödling,,,3551,SC Rheindorf Altach,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
114,Bundesliga,Sa. 26.10.2019,12,,,503,FC Admira Wacker Mödling,,,4441,Wolfsberger AC,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
115,Bundesliga,Sa. 02.11.2019,13,,,4467,TSV Hartberg,,,503,FC Admira Wacker Mödling,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
116,Bundesliga,Sa. 09.11.2019,14,,,503,FC Admira Wacker Mödling,,,413,LASK,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
117,Bundesliga,Sa. 23.11.2019,15,,,14,FK Austria Wien,,,503,FC Admira Wacker Mödling,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
118,Bundesliga,Sa. 30.11.2019,16,,,409,Red Bull Salzburg,,,503,FC Admira Wacker Mödling,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
119,Bundesliga,Sa. 07.12.2019,17,,,503,FC Admira Wacker Mödling,,,856,SV Mattersburg,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
120,Bundesliga,Sa. 14.12.2019,18,,,170,SK Rapid Wien,,,503,FC Admira Wacker Mödling,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
121,Bundesliga,Sa. 15.02.2020,19,,,503,FC Admira Wacker Mödling,,,2662,SKN St. Pölten,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
122,Bundesliga,Sa. 22.02.2020,20,,,122,SK Sturm Graz,,,503,FC Admira Wacker Mödling,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
123,Bundesliga,Sa. 29.02.2020,21,,,503,FC Admira Wacker Mödling,,,2446,WSG Tirol,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
124,Bundesliga,Sa. 07.03.2020,22,,,3551,SC Rheindorf Altach,,,503,FC Admira Wacker Mödling,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
125,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Reiner Geyer,?,503,FC Admira Wacker Mödling,,,20447,Union Edelweiß Linz,2a98aedb6d21be2ecac3b2803502522a07100817f4ffec8d2feedab3e3c8277b,0:5,2019/20,19:00,600
126,ÖFB-Cup,Di. 24.09.2019,2.Runde,,,503,FC Admira Wacker Mödling,,,18519,ASK Ebreichsdorf,4149159aae902ba7b0d007842b51e7a45d065da636f2d9a337ba2d7e8ab29ecf,-:-,2019/20,-,0
127,Bundesliga,Fr. 26.07.2019,1,Jesse Marsch,4-4-2 doppel 6,409,Red Bull Salzburg,,,170,SK Rapid Wien,f0c2f6f0c49f58ee44a20c05eb717795c908b2e1cb9b78c7cc709d4306e2bdc8,0:2,2019/20,20:45,24200
128,Bundesliga,So. 04.08.2019,2,,,856,SV Mattersburg,Jesse Marsch,4-4-2 doppel 6,409,Red Bull Salzburg,31669d989fd03cd676f1363c7d20332efaae8863b383f42d0e5886618d74ff4a,4:1,2019/20,17:00,8938
129,Bundesliga,Sa. 10.08.2019,3,,,4441,Wolfsberger AC,Jesse Marsch,4-4-2 doppel 6,409,Red Bull Salzburg,f3779cc496444ae6c78a4041ec5e831ff8265e7c71220aa76ac8476db60743fe,5:2,2019/20,17:00,8874
130,Bundesliga,Sa. 17.08.2019,4,,,409,Red Bull Salzburg,,,2662,SKN St. Pölten,498294d9cd2d76d70e80f824df3407b5cf76dfc84535766a5c571e2faaed2ea5,-:-,2019/20,17:00,0
131,Bundesliga,So. 25.08.2019,5,,,503,FC Admira Wacker Mödling,,,409,Red Bull Salzburg,dd43bbd355a7ce9b163b1eef486a4ab1074b7c12329815c2888960cd90073965,-:-,2019/20,17:00,0
132,Bundesliga,Sa. 31.08.2019,6,,,409,Red Bull Salzburg,,,2446,WSG Tirol,8b8335b1f6ea664a6913f6379931daff3fadbe7c8bd6bbe2c85b7bf9857e42ef,-:-,2019/20,17:00,0
133,Bundesliga,Sa. 14.09.2019,7,,,4467,TSV Hartberg,,,409,Red Bull Salzburg,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
134,Bundesliga,Sa. 21.09.2019,8,,,409,Red Bull Salzburg,,,413,LASK,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
135,Bundesliga,Sa. 28.09.2019,9,,,14,FK Austria Wien,,,409,Red Bull Salzburg,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
136,Bundesliga,Sa. 05.10.2019,10,,,3551,SC Rheindorf Altach,,,409,Red Bull Salzburg,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
137,Bundesliga,Sa. 19.10.2019,11,,,409,Red Bull Salzburg,,,122,SK Sturm Graz,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
138,Bundesliga,Sa. 26.10.2019,12,,,170,SK Rapid Wien,,,409,Red Bull Salzburg,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
139,Bundesliga,Sa. 02.11.2019,13,,,409,Red Bull Salzburg,,,856,SV Mattersburg,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
140,Bundesliga,Sa. 09.11.2019,14,,,409,Red Bull Salzburg,,,4441,Wolfsberger AC,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
141,Bundesliga,Sa. 23.11.2019,15,,,2662,SKN St. Pölten,,,409,Red Bull Salzburg,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
142,Bundesliga,Sa. 30.11.2019,16,,,409,Red Bull Salzburg,,,503,FC Admira Wacker Mödling,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
143,Bundesliga,Sa. 07.12.2019,17,,,2446,WSG Tirol,,,409,Red Bull Salzburg,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
144,Bundesliga,Sa. 14.12.2019,18,,,409,Red Bull Salzburg,,,4467,TSV Hartberg,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
145,Bundesliga,Sa. 15.02.2020,19,,,413,LASK,,,409,Red Bull Salzburg,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
146,Bundesliga,Sa. 22.02.2020,20,,,409,Red Bull Salzburg,,,14,FK Austria Wien,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
147,Bundesliga,Sa. 29.02.2020,21,,,409,Red Bull Salzburg,,,3551,SC Rheindorf Altach,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
148,Bundesliga,Sa. 07.03.2020,22,,,122,SK Sturm Graz,,,409,Red Bull Salzburg,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
149,ÖFB-Cup,Fr. 19.07.2019,1.Runde,Jesse Marsch,4-4-2 doppel 6,409,Red Bull Salzburg,,,4320,SC/ESV Parndorf,85abf32a1e3fbae6a3d73fe550db157bd82e32ec53815d4456af5a9e18819c0a,1:7,2019/20,20:30,1500
150,ÖFB-Cup,Mi. 25.09.2019,2.Runde,,,409,Red Bull Salzburg,,,170,SK Rapid Wien,da5a424a25775d57cf1f178a0ab807e7d4ddcad34da675d227511780f6b95567,-:-,2019/20,20:45,0
151,Bundesliga,So. 28.07.2019,1,Alexander Schmidt,4-3-1-2,2662,SKN St. Pölten,,,122,SK Sturm Graz,cfc2bc9686a461e4cd2cea25fd379d4f6937742e24e6f1e1c6fd7a380b850251,3:0,2019/20,17:00,7194
152,Bundesliga,So. 04.08.2019,2,,,170,SK Rapid Wien,Alexander Schmidt,5-3-2,2662,SKN St. Pölten,00ceda1eb1ab13782b4e1f81387a62724a67ddee5a4a1094d7dc30ccbac0605b,2:2,2019/20,17:00,7582
153,Bundesliga,So. 11.08.2019,3,Alexander Schmidt,3-4-1-2,2662,SKN St. Pölten,,,2446,WSG Tirol,1c7ff0ad7504f50f25b955707c019cc63db64a2c76cfffcb9b881203b6f7e0df,1:1,2019/20,17:00,3050
154,Bundesliga,Sa. 17.08.2019,4,,,409,Red Bull Salzburg,,,2662,SKN St. Pölten,498294d9cd2d76d70e80f824df3407b5cf76dfc84535766a5c571e2faaed2ea5,-:-,2019/20,17:00,0
155,Bundesliga,Sa. 24.08.2019,5,,,2662,SKN St. Pölten,,,856,SV Mattersburg,3c9092b7c7594972b7ed20f44007f990577fd78d9610a69491f054a9697bacb2,-:-,2019/20,17:00,0
156,Bundesliga,So. 01.09.2019,6,,,4467,TSV Hartberg,,,2662,SKN St. Pölten,ad9b4ba6b9a6c55809abbb989b8356d505a3f85d2502dade569584a47b3cb2b9,-:-,2019/20,17:00,0
157,Bundesliga,Sa. 14.09.2019,7,,,2662,SKN St. Pölten,,,3551,SC Rheindorf Altach,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
158,Bundesliga,Sa. 21.09.2019,8,,,2662,SKN St. Pölten,,,503,FC Admira Wacker Mödling,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
159,Bundesliga,Sa. 28.09.2019,9,,,413,LASK,,,2662,SKN St. Pölten,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
160,Bundesliga,Sa. 05.10.2019,10,,,2662,SKN St. Pölten,,,4441,Wolfsberger AC,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
161,Bundesliga,Sa. 19.10.2019,11,,,14,FK Austria Wien,,,2662,SKN St. Pölten,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
162,Bundesliga,Sa. 26.10.2019,12,,,122,SK Sturm Graz,,,2662,SKN St. Pölten,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
163,Bundesliga,Sa. 02.11.2019,13,,,2662,SKN St. Pölten,,,170,SK Rapid Wien,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
164,Bundesliga,Sa. 09.11.2019,14,,,2446,WSG Tirol,,,2662,SKN St. Pölten,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
165,Bundesliga,Sa. 23.11.2019,15,,,2662,SKN St. Pölten,,,409,Red Bull Salzburg,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
166,Bundesliga,Sa. 30.11.2019,16,,,856,SV Mattersburg,,,2662,SKN St. Pölten,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
167,Bundesliga,Sa. 07.12.2019,17,,,2662,SKN St. Pölten,,,4467,TSV Hartberg,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
168,Bundesliga,Sa. 14.12.2019,18,,,3551,SC Rheindorf Altach,,,2662,SKN St. Pölten,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
169,Bundesliga,Sa. 15.02.2020,19,,,503,FC Admira Wacker Mödling,,,2662,SKN St. Pölten,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
170,Bundesliga,Sa. 22.02.2020,20,,,2662,SKN St. Pölten,,,413,LASK,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
171,Bundesliga,Sa. 29.02.2020,21,,,4441,Wolfsberger AC,,,2662,SKN St. Pölten,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
172,Bundesliga,Sa. 07.03.2020,22,,,2662,SKN St. Pölten,,,14,FK Austria Wien,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
173,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Alexander Schmidt,?,2662,SKN St. Pölten,,,22136,SV Gloggnitz,de3c6c17543d6a70736320e08a8fe0e5aa21ae1752fbb4b23a8b405b9262ebd9,1:2,2019/20,17:30,1030
174,ÖFB-Cup,Di. 24.09.2019,2.Runde,,,856,SV Mattersburg,,,2662,SKN St. Pölten,4149159aae902ba7b0d007842b51e7a45d065da636f2d9a337ba2d7e8ab29ecf,-:-,2019/20,-,0
